gameid,player,champion,ally_win,player_wr,t_bint,is_main_h,mastery_points,smurf_count_a,smurf_count_e,hotstreak_count_a,hotstreak_count_e,4fun,veteran_count_a,veteran_count_e,inters_count_a,inters_count_e,break_count_a,break_count_e,a_sum_a,a_sum_e,d_sum_a,d_sum_e,m_sum_a,m_sum_e,wr_med_a,wr_min_a,wr_max_a,wr_med_e,wr_min_e,wr_max_e,max_med_kd_a,max_med_kd_e,4fun_a,4fun_e
NA1_3940313037,Vurx,LeeSin,False,0.49825783972125437,0.07489100180420086,True,8097,0,1,1,2,False,0,0,0,1,75757.0,234023.0,36,31,27,18,18,33,0.5134474327628362,0.43902439024390244,0.547112462006079,0.4918032786885246,0.4266666666666667,0.5231788079470199,3.4,8.333333333333334,0,1
NA1_3939246759,Vurx,LeeSin,True,0.49825783972125437,0.07489100180420086,True,8097,0,0,2,0,False,0,0,0,2,57251.0,208350.0,31,30,18,22,21,28,0.5036496350364964,0.4807692307692308,0.5215827338129496,0.49363867684478374,0.47733333333333333,0.5058275058275058,3.857142857142857,2.3,0,1
NA1_3940404371,xXYuMadBr0Xx,Sett,False,0.4788732394366197,0.12011600875088364,False,127,0,0,1,2,False,0,0,1,0,3463021.0,84752.0,34,30,26,23,22,22,0.4967741935483871,0.4788732394366197,0.5138339920948617,0.5,0.4504950495049505,0.5073891625615764,2.75,2.857142857142857,0,0
NA1_3940420764,xXYuMadBr0Xx,Brand,False,0.4788732394366197,0.12011600875088364,False,131295,0,0,0,0,False,1,1,2,1,107862.0,152152.0,32,36,13,25,27,15,0.498868778280543,0.4788732394366197,0.5043370508054523,0.48760330578512395,0.48091603053435117,0.5038759689922481,1.9166666666666667,3.0,0,0
NA1_3940210514,xXYuMadBr0Xx,Lux,True,0.4788732394366197,0.12011600875088364,False,31362,0,0,0,0,False,0,1,1,2,62341.0,103724.0,37,32,23,26,15,22,0.4785276073619632,0.4628099173553719,0.5081967213114754,0.5039370078740157,0.49486887115165334,0.5134408602150538,1.9166666666666667,1.4,0,0
NA1_3940620202,Hypnoth,Ezreal,True,0.5152439024390244,0.12495691946958196,False,85662,0,0,1,1,False,0,0,1,2,54635.0,51851.0,24,33,17,25,32,24,0.5098814229249012,0.47513812154696133,0.5152439024390244,0.47863247863247865,0.42857142857142855,0.5119876256767208,4.5,1.3,1,1
NA1_3940379017,Hypnoth,Ezreal,True,0.5152439024390244,0.12495691946958196,False,85662,1,0,0,1,False,0,0,2,0,83984.0,440797.0,35,33,18,22,22,22,0.5187793427230047,0.5022421524663677,0.5364238410596026,0.5030364372469636,0.4406779661016949,0.5460122699386503,5.666666666666667,1.875,0,0
NA1_3940353259,Hypnoth,Ezreal,True,0.5152439024390244,0.12495691946958196,False,85662,0,0,0,0,False,0,0,2,2,98361.0,46817.0,36,32,24,24,20,29,0.4933481152993348,0.4800514800514801,0.5152439024390244,0.49709302325581395,0.4692982456140351,0.523598820058997,4.0,3.0,0,0
NA1_3940331085,Hypnoth,Ezreal,True,0.5152439024390244,0.12495691946958196,False,85662,0,0,0,1,False,0,0,1,1,52624.0,157965.0,29,30,23,26,29,25,0.51931330472103,0.4966887417218543,0.6,0.5069767441860465,0.4988066825775656,0.5173267326732673,3.75,0.8461538461538461,0,0
NA1_3939116046,CheshireKittKatt,Seraphine,True,0.4838709677419355,0.0729674761162975,True,77863,1,0,1,0,False,0,0,1,1,87078.0,110075.0,25,34,15,20,21,18,0.5006896551724138,0.4838709677419355,0.516245487364621,0.48523206751054854,0.43283582089552236,0.5204081632653061,5.0,3.6666666666666665,0,0
NA1_3938163885,CheshireKittKatt,Seraphine,False,0.4838709677419355,0.0729674761162975,True,77863,1,0,0,1,False,0,0,0,0,87078.0,114380.0,18,27,18,15,28,37,0.4838709677419355,0.4581673306772908,0.5158197507190796,0.5151515151515151,0.5013850415512465,0.5276073619631901,5.0,1.2,0,0
NA1_3938171905,CheshireKittKatt,Seraphine,True,0.4838709677419355,0.0729674761162975,True,77863,1,0,0,0,False,0,0,1,1,87078.0,67625.0,22,26,19,19,24,26,0.4929214929214929,0.4838709677419355,0.518918918918919,0.5080906148867314,0.4489795918367347,0.543859649122807,5.0,3.0,0,0
NA1_3936831011,CheshireKittKatt,Seraphine,True,0.4838709677419355,0.0729674761162975,True,77863,1,0,0,2,False,0,1,2,1,167718.0,138544.0,28,28,20,21,16,25,0.5014044943820225,0.4838709677419355,0.5055555555555555,0.5046153846153846,0.4609053497942387,0.5111111111111111,5.0,2.0,0,0
NA1_3940312156,Prepear4Trouble,Illaoi,False,0.49019607843137253,0.10094973417875401,False,18794,0,1,1,1,False,1,0,1,0,251068.0,131681.0,29,35,22,25,15,19,0.5081967213114754,0.475,0.5241545893719807,0.5105263157894737,0.4882075471698113,0.5117647058823529,1.2857142857142858,4.666666666666667,0,0
NA1_3940267605,Prepear4Trouble,Illaoi,True,0.49019607843137253,0.10094973417875401,False,18794,0,0,2,0,False,0,0,0,1,63050.0,77431.0,36,26,20,31,23,26,0.4900990099009901,0.45936395759717313,0.5029940119760479,0.5066666666666667,0.48427672955974843,0.5266272189349113,2.7,3.0,0,0
NA1_3940295563,Prepear4Trouble,Yorick,True,0.49019607843137253,0.10094973417875401,False,143684,1,1,3,1,False,0,0,1,0,72830.0,18214.0,26,31,22,25,32,25,0.4444444444444444,0.39436619718309857,0.5072463768115942,0.47115384615384615,0.45323741007194246,0.5121951219512195,8.0,5.5,0,0
NA1_3940284341,Prepear4Trouble,Twitch,True,0.49019607843137253,0.10094973417875401,False,91790,0,1,2,0,False,0,0,0,2,72830.0,47778.0,32,33,24,19,24,20,0.4918300653594771,0.4444444444444444,0.5675675675675675,0.48633879781420764,0.457286432160804,0.5466666666666666,3.25,4.75,0,0
NA1_3940653849,IreliaamTitu5,Ekko,True,0.4431818181818182,0.08630275796597793,True,278915,0,0,2,0,False,0,0,1,1,58846.0,500979.0,31,26,15,26,29,25,0.5299145299145299,0.4431818181818182,0.5363276089828269,0.46745562130177515,0.4307692307692308,0.5223880597014925,1.5,2.8333333333333335,0,0
NA1_3940489682,IreliaamTitu5,Ekko,True,0.4431818181818182,0.08630275796597793,True,278915,0,0,0,0,False,0,0,0,0,86840.0,245619.0,28,23,22,24,23,26,0.5075845974329055,0.4431818181818182,0.5106382978723404,0.5060975609756098,0.46956521739130436,0.5741935483870968,2.625,2.142857142857143,0,1
NA1_3940496513,IreliaamTitu5,Ekko,True,0.4431818181818182,0.08630275796597793,True,278915,0,0,0,0,False,0,1,0,4,267480.0,88290.0,27,24,21,21,22,32,0.5021459227467812,0.4431818181818182,0.5506849315068493,0.4074074074074074,0.3611111111111111,0.5054852320675105,2.0,2.375,0,0
NA1_3940473351,IreliaamTitu5,Ekko,True,0.4431818181818182,0.08630275796597793,True,278915,0,0,1,3,False,0,0,2,1,69335.0,174249.0,34,33,21,21,21,19,0.4473684210526316,0.4368421052631579,0.5139949109414759,0.4744897959183674,0.45098039215686275,0.6363636363636364,2.5555555555555554,2.5,1,0
NA1_3937793118,13yrsoldkata,Katarina,False,0.47107438016528924,0.22090171049694396,False,87381,0,0,3,1,False,1,0,1,3,108849.0,118335.0,24,29,19,28,36,22,0.4969378827646544,0.4549763033175355,0.5075301204819277,0.5135135135135135,0.4869109947643979,0.5577889447236181,1.1538461538461537,1.4285714285714286,0,2
NA1_3937488169,13yrsoldkata,Yasuo,True,0.47107438016528924,0.22090171049694396,False,4756,0,0,0,0,False,0,0,0,0,88662.0,83994.0,31,24,26,24,21,32,0.5037037037037037,0.45454545454545453,0.5151515151515151,0.46715328467153283,0.42857142857142855,0.5619047619047619,3.5714285714285716,2.7,0,0
NA1_3939755968,gangplease,Varus,True,0.5071428571428571,0.07545119544417554,False,9571,1,0,2,0,False,0,0,1,1,73428.0,74134.0,31,22,23,24,25,33,0.4888888888888889,0.4647058823529412,0.5329815303430079,0.49846153846153846,0.4583333333333333,0.5073529411764706,5.0,3.4,1,0
NA1_3939636987,gangplease,Jhin,True,0.5071428571428571,0.07545119544417554,False,79644,0,1,2,0,False,1,0,0,2,96242.0,75791.0,35,32,19,24,27,22,0.4979508196721312,0.4912663755458515,0.5096385542168674,0.5019305019305019,0.3983739837398374,0.526595744680851,2.2941176470588234,5.0,0,0
NA1_3939509986,gangplease,Senna,True,0.5071428571428571,0.07545119544417554,False,48081,1,0,3,1,False,1,2,0,1,80745.0,159831.0,34,25,15,20,26,31,0.5137362637362637,0.504,0.5183098591549296,0.49794238683127573,0.4271356783919598,0.5344827586206896,5.0,2.0,0,0
